request_key,case_id,phase,action_type,value_missing,target_supplied,history_supplied,task_description,before_image,after_image,before_size,after_size,identical_decoded_pixels
03029900972c73c7856a4a1455f91a1ca1d043ed1c26eb8f004dfb7fb1ec5230,gold_v16_40k_006078__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the requested site information for the requested result.,images/gold_v16_40k_006078/before_0001.png,images/gold_v16_40k_006078/after_0001.png,"(1280, 720)","(1280, 720)",False
8cf58a18b6b31e445600966fbe8a83120c0de7dd3cb00bcd30346eac97a2b126,gold_v16_40k_006078__step_0000,recovery_assessment,SCROLL,True,False,False,Look for the requested site information for the requested result.,images/gold_v16_40k_006078/after_0001.png,images/gold_v16_40k_006078/after_0002.png,"(1280, 720)","(1280, 720)",False
724f5af1a3440ec79c9027951de17a6381775d855f1623e1175dba3467b67a33,gold_v16_40k_006179__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant page content for the requested result.,images/gold_v16_40k_006179/before_0002.png,images/gold_v16_40k_006179/after_0002.png,"(1280, 720)","(1280, 720)",False
9348acdc87368363212be68b571799e93e75816aa9144b27aa59cc689bc443f8,gold_v16_40k_006218__step_0001,interaction_assessment,TYPE,True,False,False,Locate the target page state for the requested result.,images/gold_v16_40k_006218/before_0002.png,images/gold_v16_40k_006218/after_0002.png,"(1280, 720)","(1280, 720)",False
df8e85b3aa230ac40a75ea939f6441fdcf9912498cc8a9d2006b4d6c349b86f3,gold_v16_40k_006228__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the target web resource for the requested result.,images/gold_v16_40k_006228/before_0001.png,images/gold_v16_40k_006228/after_0001.png,"(1280, 720)","(1280, 720)",False
bfe21d550c35151197d21f8e31e22c5d69750a6a52d74d17feaf68c69b0e3b0a,gold_v16_40k_006228__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the target web resource for the requested result.,images/gold_v16_40k_006228/after_0001.png,images/gold_v16_40k_006228/after_0002.png,"(1280, 720)","(1280, 720)",False
b06be45361b9f552b2dc5818f49754ffc4a2e90f61be4a1de519a2c48a99eb4b,gold_v16_40k_006238__step_0002,interaction_assessment,NAVIGATE,True,False,False,Locate the target web resource for the requested result.,images/gold_v16_40k_006238/before_0003.png,images/gold_v16_40k_006238/after_0003.png,"(1280, 720)","(1280, 720)",False
446b5a0b4647b72e9a37795daea3a75a79ef0edd4fc48e27f00bbe9ea20298e1,gold_v16_40k_006250__step_0002,interaction_assessment,TYPE,True,False,False,Look for the target page state for the requested result.,images/gold_v16_40k_006250/before_0003.png,images/gold_v16_40k_006250/after_0003.png,"(1280, 720)","(1280, 720)",True
7472d099866b1e99ff2c49b8304ee452ed83cb1d64367d3ba70d2840f8d7448e,gold_v16_40k_006260__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the target web resource for the requested result.,images/gold_v16_40k_006260/before_0001.png,images/gold_v16_40k_006260/after_0001.png,"(1280, 720)","(1280, 720)",True
805ea10dedbfd4b7636e98bb09221416b5b0756b3dc068ece85f76e55df0bc33,gold_v16_40k_006260__step_0000,recovery_assessment,SCROLL,True,False,False,Look for the target web resource for the requested result.,images/gold_v16_40k_006260/after_0001.png,images/gold_v16_40k_006260/after_0002.png,"(1280, 720)","(1280, 720)",True
2229d0c4f4e8e8ad96cbd2516955c3c1dc5a15325991d5f2925695f1398aaab4,gold_v16_40k_006319__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the needed reference material for the requested result.,images/gold_v16_40k_006319/before_0001.png,images/gold_v16_40k_006319/after_0001.png,"(1280, 720)","(1280, 720)",False
80699a5e5909979fafc8b638e8aeccd018c52af009eb385006ba1901d40dc5c6,gold_v16_40k_006319__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the needed reference material for the requested result.,images/gold_v16_40k_006319/after_0001.png,images/gold_v16_40k_006319/after_0002.png,"(1280, 720)","(1280, 720)",False
3007721273e660ac39e26b952206590d1d80a50a15008067b641a7875aff6ab7,gold_v16_40k_006319__step_0001,interaction_assessment,SCROLL,True,False,False,Locate the needed reference material for the requested result.,images/gold_v16_40k_006319/before_0002.png,images/gold_v16_40k_006319/after_0002.png,"(1280, 720)","(1280, 720)",False
e70510954a0c1db9eac08b9ef494b1e2f59d6bdbd0ee285ffdec41f559a92c12,gold_v16_40k_006329__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the needed reference material for the requested result.,images/gold_v16_40k_006329/before_0001.png,images/gold_v16_40k_006329/after_0001.png,"(1280, 720)","(1280, 720)",False
7d26ba110a99dfb139b838ea9cfe2b1df0e27462d613b4efef0fb4b2fc92e8e0,gold_v16_40k_006329__step_0000,recovery_assessment,NAVIGATE,True,False,False,Locate the needed reference material for the requested result.,images/gold_v16_40k_006329/after_0001.png,images/gold_v16_40k_006329/after_0002.png,"(1280, 720)","(1280, 720)",False
702d43ac5df4a91c9c2f3b4b45f4caf0a934bc706258976232e9873d4a8d36b0,gold_v16_40k_006405__step_0002,interaction_assessment,SELECT,True,False,False,Locate the needed page setting for the requested result.,images/gold_v16_40k_006405/before_0003.png,images/gold_v16_40k_006405/after_0003.png,"(1280, 720)","(1280, 720)",False
215ff7a9c9eb681341c4a24a6be8f16caf4eeda4bd2ca4e7b0e5ebac67891e3b,gold_v16_40k_006528__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the relevant project details for the requested result.,images/gold_v16_40k_006528/before_0001.png,images/gold_v16_40k_006528/after_0001.png,"(1280, 720)","(1280, 720)",False
4e61fe3ce052a66500829a92b828210b1c70b93e2516e77cf59a4f583953a6ea,gold_v16_40k_006528__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the relevant project details for the requested result.,images/gold_v16_40k_006528/after_0001.png,images/gold_v16_40k_006528/after_0002.png,"(1280, 720)","(1280, 720)",False
ba604e8a4d7a13df56a028817e90dec4e26d01028e21015afbd7eec968fe54e7,gold_v16_40k_006668__step_0000,interaction_assessment,TYPE,True,False,False,Look for the requested search state for the requested result.,images/gold_v16_40k_006668/before_0001.png,images/gold_v16_40k_006668/after_0001.png,"(1280, 720)","(1280, 720)",False
d4e9974fd053778a04628e4a2d539daa012a6c708aa8905983fbb85b8c395a9d,gold_v16_40k_006668__step_0000,recovery_assessment,TYPE,True,False,False,Look for the requested search state for the requested result.,images/gold_v16_40k_006668/after_0001.png,images/gold_v16_40k_006668/after_0002.png,"(1280, 720)","(1280, 720)",False
97bcfe685e1e0041d2040fe3bcae4fbbcaea4e3e59b25fbe83afaee997a4b36b,gold_v16_40k_006711__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the needed page setting for the current page objective.,images/gold_v16_40k_006711/before_0001.png,images/gold_v16_40k_006711/after_0001.png,"(1280, 720)","(1280, 720)",False
13392a5d47f180d19f64705377430a3f0831552805601d44f9306899cd47d36b,gold_v16_40k_006779__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the needed site resource for the requested result.,images/gold_v16_40k_006779/before_0002.png,images/gold_v16_40k_006779/after_0002.png,"(1280, 720)","(1280, 720)",False
892a6ce563c914a79b0fd909fd214de36ad39bb19ed7896a7534a6b49c5f28ab,gold_v16_40k_006919__step_0001,interaction_assessment,SCROLL,True,False,False,Locate the relevant information page for the requested result.,images/gold_v16_40k_006919/before_0002.png,images/gold_v16_40k_006919/after_0002.png,"(1280, 720)","(1280, 720)",True
38aee842e01b4f48129501cd2cf6f4ee6a812737b15bb11bd1333720f240abc5,gold_v16_40k_006922__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the requested search state for the current page objective.,images/gold_v16_40k_006922/before_0001.png,images/gold_v16_40k_006922/after_0001.png,"(1280, 720)","(1280, 720)",True
863ab1660d46ec494acad3c0c9bf5b18e49802ce53e9b7234747ade9f52687e6,gold_v16_40k_006963__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant information page for the requested result.,images/gold_v16_40k_006963/before_0002.png,images/gold_v16_40k_006963/after_0002.png,"(1280, 720)","(1280, 720)",False
4d90ff2a2ad82057f0533b697a7061307094ee52d862554e307c6bbc9e9e0a6b,gold_v16_40k_006963__step_0001,recovery_assessment,CLICK,True,False,False,Look for the relevant information page for the requested result.,images/gold_v16_40k_006963/after_0002.png,images/gold_v16_40k_006963/after_0003.png,"(1280, 720)","(1280, 720)",False
ffc80d79554bbc2056128437276bf7538bce63d23b50d4792506a234f8822c67,gold_v16_40k_007015__step_0002,interaction_assessment,PRESS_KEY,True,False,False,Locate the requested page value for this page goal.,images/gold_v16_40k_007015/before_0003.png,images/gold_v16_40k_007015/after_0003.png,"(1280, 720)","(1280, 720)",False
fdce55b0781a9b403a7185304982707f8c162a4e836646a792959acbeecaa761,gold_v16_40k_007074__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested page value for this page goal.,images/gold_v16_40k_007074/before_0001.png,images/gold_v16_40k_007074/after_0001.png,"(1280, 720)","(1280, 720)",False
370aac0020163981a4d2c8465744e0b68496f08d2e071867d11e47ecaa846927,gold_v16_40k_007074__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the requested page value for this page goal.,images/gold_v16_40k_007074/after_0001.png,images/gold_v16_40k_007074/after_0002.png,"(1280, 720)","(1280, 720)",False
42bc33689100debd2be63524d81ea9860dcc270172df7db7aedeac8867ede6be,gold_v16_40k_007113__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant page content for this page goal.,images/gold_v16_40k_007113/before_0001.png,images/gold_v16_40k_007113/after_0001.png,"(1280, 720)","(1280, 720)",False
669854f79cf9628233dca361f58e5969416ba698a16ba935520e381fc1aff8b6,gold_v16_40k_007113__step_0000,recovery_assessment,NAVIGATE,True,False,False,Locate the relevant page content for this page goal.,images/gold_v16_40k_007113/after_0001.png,images/gold_v16_40k_007113/after_0002.png,"(1280, 720)","(1280, 720)",False
ce2870990b05dae1001270a2305aa7fc87c2e968b8e1627d64c6416704fde4a9,gold_v16_40k_007145__step_0001,interaction_assessment,CLICK,True,False,False,Look for the relevant page content for this page goal.,images/gold_v16_40k_007145/before_0002.png,images/gold_v16_40k_007145/after_0002.png,"(1280, 720)","(1280, 720)",True
48a404a3910f46ca41a4ab12457a1a531e38c1fe687b12fad32edeb1694ea91a,gold_v16_40k_007145__step_0001,recovery_assessment,CLICK,True,False,False,Look for the relevant page content for this page goal.,images/gold_v16_40k_007145/after_0002.png,images/gold_v16_40k_007145/after_0003.png,"(1280, 720)","(1280, 720)",True
39a485ca360201a4fe3b038fffea48d4f0f6d41227a44c0cf66e822d71c15dac,gold_v16_40k_007145__step_0002,interaction_assessment,CLICK,True,False,False,Look for the relevant page content for this page goal.,images/gold_v16_40k_007145/before_0003.png,images/gold_v16_40k_007145/after_0003.png,"(1280, 720)","(1280, 720)",True
60830b5610054e8ae9f2314192683182cc4ff7cccd6f18522f1372f958a14499,gold_v16_40k_007509__step_0000,interaction_assessment,TYPE,True,False,False,Locate the target form state for this page goal.,images/gold_v16_40k_007509/before_0001.png,images/gold_v16_40k_007509/after_0001.png,"(1280, 720)","(1280, 720)",False
4dd38e203ca85154005236be21910a8ae75efe1f52733a14b3b3d51e6d5c24fa,gold_v16_40k_007509__step_0000,recovery_assessment,TYPE,True,False,False,Locate the target form state for this page goal.,images/gold_v16_40k_007509/after_0001.png,images/gold_v16_40k_007509/after_0002.png,"(1280, 720)","(1280, 720)",False
df2f9da4a02a1702504c744bc65a8a18bbada32c1facca2cb714bf20c707883a,gold_v16_40k_007563__step_0000,interaction_assessment,CLICK,True,False,False,Look for the relevant project details for this page goal.,images/gold_v16_40k_007563/before_0001.png,images/gold_v16_40k_007563/after_0001.png,"(1280, 720)","(1280, 720)",False
16a51a04f717806c201cb0327a1dc323989e7682a2da04476c031d46e4726078,gold_v16_40k_007563__step_0000,recovery_assessment,NAVIGATE,True,False,False,Look for the relevant project details for this page goal.,images/gold_v16_40k_007563/after_0001.png,images/gold_v16_40k_007563/after_0002.png,"(1280, 720)","(1280, 720)",False
953d49cf4483f06d974c059807b8a7958f014accdb8ba07c8a2abf4f3fc1f5e7,gold_v16_40k_007563__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant project details for this page goal.,images/gold_v16_40k_007563/before_0002.png,images/gold_v16_40k_007563/after_0002.png,"(1280, 720)","(1280, 720)",False
e5d6cbed06a514858db38b7375fee487d49a8ba3f8b5899041dbb250d22c723f,gold_v16_40k_007563__step_0001,recovery_assessment,CLICK,True,False,False,Look for the relevant project details for this page goal.,images/gold_v16_40k_007563/after_0002.png,images/gold_v16_40k_007563/after_0003.png,"(1280, 720)","(1280, 720)",False
d0f1a184f319d98ce1e23321f1e94cd255d7f920a63ed497f8c2332800af2130,gold_v16_40k_007583__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the target form state for this page goal.,images/gold_v16_40k_007583/before_0001.png,images/gold_v16_40k_007583/after_0001.png,"(1280, 720)","(1280, 720)",False
a94663d52d48894f4d9ebb1a3d8449a755a2ff387b6ba708a9c414194702ce89,gold_v16_40k_007583__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the target form state for this page goal.,images/gold_v16_40k_007583/after_0001.png,images/gold_v16_40k_007583/after_0002.png,"(1280, 720)","(1280, 720)",False
b949847be2530ebcd0ef0418cb96869bee49472eb142edd12da17fca5187a2e6,gold_v16_40k_007733__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the relevant page value for this page goal.,images/gold_v16_40k_007733/before_0001.png,images/gold_v16_40k_007733/after_0001.png,"(1280, 720)","(1280, 720)",False
d561ed7a1ec7e8bcca6d8ac58aeb3d6031a00ab70b78879cf19780f6e8ca7b91,gold_v16_40k_007733__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Locate the relevant page value for this page goal.,images/gold_v16_40k_007733/after_0001.png,images/gold_v16_40k_007733/after_0002.png,"(1280, 720)","(1280, 720)",False
f95fec40b475fd59b7b0f5d20a58f88b599003e4fdfc23476aa5528d45cdec72,gold_v16_40k_007738__step_0001,interaction_assessment,NAVIGATE,True,False,False,Locate the needed site resource for this page goal.,images/gold_v16_40k_007738/before_0002.png,images/gold_v16_40k_007738/after_0002.png,"(1280, 720)","(1280, 720)",False
a2028507ebdf3a01dca162f8585c08236a1b171747704d1f7cac7a4ca20b66cd,gold_v16_40k_007738__step_0001,recovery_assessment,NAVIGATE,True,False,False,Locate the needed site resource for this page goal.,images/gold_v16_40k_007738/after_0002.png,images/gold_v16_40k_007738/after_0003.png,"(1280, 720)","(1280, 720)",False
88ac1a7a2869c756d9783dc39498ab71bd1b8e2994a9933444feee9625e7c2c8,gold_v16_40k_008065__step_0001,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested page value for the next task step.,images/gold_v16_40k_008065/before_0002.png,images/gold_v16_40k_008065/after_0002.png,"(1280, 720)","(1280, 720)",True
11077301872c64f7b6d35f67febb045952f52db137a990f2a9688e5bea7f709d,gold_v16_40k_008065__step_0001,recovery_assessment,PRESS_KEY,True,False,False,Look for the requested page value for the next task step.,images/gold_v16_40k_008065/after_0002.png,images/gold_v16_40k_008065/after_0003.png,"(1280, 720)","(1280, 720)",True
a22a92066c8cb5c38cbb4314b062cf2b29d6bc4105b664f6f3b44e9b3e750e15,gold_v16_40k_008124__step_0001,interaction_assessment,PRESS_KEY,True,False,False,Locate the required page preference for the next task step.,images/gold_v16_40k_008124/before_0002.png,images/gold_v16_40k_008124/after_0002.png,"(1280, 720)","(1280, 720)",False
8d5e36de2b35dc102eb80bf1875619f079595b5234608b3e36aa1c657604412d,gold_v16_40k_008168__step_0000,interaction_assessment,TYPE,True,False,False,Look for the required page preference for the next task step.,images/gold_v16_40k_008168/before_0001.png,images/gold_v16_40k_008168/after_0001.png,"(1280, 720)","(1280, 720)",False
a2713ae17cda9aa8ff7219a86c1ad4a878688148257141fdbece62751832b5d3,gold_v16_40k_008168__step_0000,recovery_assessment,TYPE,True,False,False,Look for the required page preference for the next task step.,images/gold_v16_40k_008168/after_0001.png,images/gold_v16_40k_008168/after_0002.png,"(1280, 720)","(1280, 720)",False
b5989d4fc204d05147aaea9fee80b0667129dc946e2348984a11ec3f84bf79de,gold_v16_40k_008215__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the target page state for the next task step.,images/gold_v16_40k_008215/before_0001.png,images/gold_v16_40k_008215/after_0001.png,"(1280, 720)","(1280, 720)",True
46b526e7ec6a61f49a323a342773c19d22050d486d9b66a0b6f284e45461154f,gold_v16_40k_008215__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Locate the target page state for the next task step.,images/gold_v16_40k_008215/after_0001.png,images/gold_v16_40k_008215/after_0002.png,"(1280, 720)","(1280, 720)",True
a8797102a7198ec64daf801c6b456931e266d8a75515672b565c8bcaa7eba0cf,gold_v16_40k_008215__step_0001,interaction_assessment,PRESS_KEY,True,False,False,Locate the target page state for the next task step.,images/gold_v16_40k_008215/before_0002.png,images/gold_v16_40k_008215/after_0002.png,"(1280, 720)","(1280, 720)",True
1f48951d4802346fd59e14da5b6d3df376d37bc360bad9690573d22874737dee,gold_v16_40k_008215__step_0001,recovery_assessment,PRESS_KEY,True,False,False,Locate the target page state for the next task step.,images/gold_v16_40k_008215/after_0002.png,images/gold_v16_40k_008215/after_0003.png,"(1280, 720)","(1280, 720)",True
01564363ed22828a9fab8e2cfb24a76360ede1bf293f3007ae3f76099928122e,gold_v16_40k_008328__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the needed reference material for the next task step.,images/gold_v16_40k_008328/before_0001.png,images/gold_v16_40k_008328/after_0001.png,"(1280, 720)","(1280, 720)",False
2d87372e8c9495cc073e92744c329e829c99ef2c88b5554258f886958e78ad00,gold_v16_40k_008328__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the needed reference material for the next task step.,images/gold_v16_40k_008328/after_0001.png,images/gold_v16_40k_008328/after_0002.png,"(1280, 720)","(1280, 720)",False
921fb45ab5018ca09cc0633a3c3c57d3e8280e1c3a5a5d71eb928ef22a4da15f,gold_v16_40k_008489__step_0000,interaction_assessment,TYPE,True,False,False,Look for the needed page setting for the next task step.,images/gold_v16_40k_008489/before_0001.png,images/gold_v16_40k_008489/after_0001.png,"(1280, 720)","(1280, 720)",False
b9784aec2400200d0f7b80273aa12c0f3874960f07eca8b0561893dcd1d5a93f,gold_v16_40k_008489__step_0000,recovery_assessment,TYPE,True,False,False,Look for the needed page setting for the next task step.,images/gold_v16_40k_008489/after_0001.png,images/gold_v16_40k_008489/after_0002.png,"(1280, 720)","(1280, 720)",False
626539ecbf17d64950fc2ccf5ba3e1c1e2b2f2c03a8022fbdc9be598905dc356,gold_v16_40k_008493__step_0000,interaction_assessment,SELECT,True,False,False,Look for the needed page setting for the next task step.,images/gold_v16_40k_008493/before_0001.png,images/gold_v16_40k_008493/after_0001.png,"(1280, 720)","(1280, 720)",False
4195b8e800ef7ee37650c6a07da53324a756f8f317107e42ce51a4ebdc2e8300,gold_v16_40k_008493__step_0000,recovery_assessment,SELECT,True,False,False,Look for the needed page setting for the next task step.,images/gold_v16_40k_008493/after_0001.png,images/gold_v16_40k_008493/after_0002.png,"(1280, 720)","(1280, 720)",False
43d049c6217105b05223758e8221b54dca3f2759aff89eceee2d11c04be18707,gold_v16_40k_008613__step_0000,interaction_assessment,SELECT,True,False,False,Look for the target form state for the next task step.,images/gold_v16_40k_008613/before_0001.png,images/gold_v16_40k_008613/after_0001.png,"(1280, 720)","(1280, 720)",False
69d433b7fd7b809a38b162a1d9edae01212c78533e43871f470da28b6062657a,gold_v16_40k_008613__step_0000,recovery_assessment,SELECT,True,False,False,Look for the target form state for the next task step.,images/gold_v16_40k_008613/after_0001.png,images/gold_v16_40k_008613/after_0002.png,"(1280, 720)","(1280, 720)",False
8b65d8b5fc6c43c860918de346383669593bce9164683fa19bd5e52aefce7d00,gold_v16_40k_008845__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the needed site resource for the next task step.,images/gold_v16_40k_008845/before_0002.png,images/gold_v16_40k_008845/after_0002.png,"(1280, 720)","(1280, 720)",False
4ebff204a84b87fe6ff1dbd2c5bff1444fcba0f7650104d1dd545ea5cdf65278,gold_v16_40k_008845__step_0001,recovery_assessment,CLICK,True,False,False,Look for the needed site resource for the next task step.,images/gold_v16_40k_008845/after_0002.png,images/gold_v16_40k_008845/after_0003.png,"(1280, 720)","(1280, 720)",False
55429eefa8a38d082c2f8fa23b18e97f82d5623003665b120f12e8d38efcf725,gold_v16_40k_008947__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested page value for the requested result.,images/gold_v16_40k_008947/before_0001.png,images/gold_v16_40k_008947/after_0001.png,"(1280, 720)","(1280, 720)",False
ba963fe09bce120c02f5f1fbfba43235f3515c5b2ff2327ac1049da95f0ac433,gold_v16_40k_008955__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested page value for the requested result.,images/gold_v16_40k_008955/before_0001.png,images/gold_v16_40k_008955/after_0001.png,"(1280, 720)","(1280, 720)",False
f2ed7a1af49682839cad1eef250b2fc822fbb63b2d63cc1dd9e07e21a1476ae4,gold_v16_40k_008973__step_0000,interaction_assessment,SELECT,True,False,False,Look for the needed form setting for the next task step.,images/gold_v16_40k_008973/before_0001.png,images/gold_v16_40k_008973/after_0001.png,"(1280, 720)","(1280, 720)",False
3aa69e9c0adfe327823f52bb0a721ebb94e43ee8311c4bea288c9fbad6803776,gold_v16_40k_008973__step_0000,recovery_assessment,SELECT,True,False,False,Look for the needed form setting for the next task step.,images/gold_v16_40k_008973/after_0001.png,images/gold_v16_40k_008973/after_0002.png,"(1280, 720)","(1280, 720)",False
43a9c74546573909cc80095691a202f9a59a7dddbe609061c6af90d296c46a26,gold_v16_40k_008977__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the requested reference content for the next task step.,images/gold_v16_40k_008977/before_0001.png,images/gold_v16_40k_008977/after_0001.png,"(1280, 720)","(1280, 720)",False
c30c772d15b41f20fe91c09cf900384fca3fc7a543dbb3c42db67d3069d9f15c,gold_v16_40k_008977__step_0000,recovery_assessment,SCROLL,True,False,False,Look for the requested reference content for the next task step.,images/gold_v16_40k_008977/after_0001.png,images/gold_v16_40k_008977/after_0002.png,"(1280, 720)","(1280, 720)",False
a8c1b6de7c51f33668455bfaedb0b6b241998bfa6c61e1863562349a6ebce806,gold_v16_40k_008982__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the needed form setting for the next task step.,images/gold_v16_40k_008982/before_0001.png,images/gold_v16_40k_008982/after_0001.png,"(1280, 720)","(1280, 720)",False
8068809152cb3a8a1c71ea13c3b79e394a23c49dc909a21b6fa8a0fcd0fd3112,gold_v16_40k_008982__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the needed form setting for the next task step.,images/gold_v16_40k_008982/after_0001.png,images/gold_v16_40k_008982/after_0002.png,"(1280, 720)","(1280, 720)",False
d9a2dc5f77f67efe08fcd1e6836d492f1c0379050c019bba4859a2c61f1e6edf,gold_v16_40k_008992__step_0000,interaction_assessment,TYPE,True,False,False,Locate the required page preference for the requested result.,images/gold_v16_40k_008992/before_0001.png,images/gold_v16_40k_008992/after_0001.png,"(1280, 720)","(1280, 720)",False
11a50affb6570159281a1e356c213968c73dc6869680c99b0ae2c8197dc18e49,gold_v16_40k_009085__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant information page for the next task step.,images/gold_v16_40k_009085/before_0002.png,images/gold_v16_40k_009085/after_0002.png,"(1280, 720)","(1280, 720)",False
1011e8f176b22bb0df43a914711f5b412d6ab3105692f936c44f8b306e9bb782,gold_v16_40k_009085__step_0001,recovery_assessment,CLICK,True,False,False,Look for the relevant information page for the next task step.,images/gold_v16_40k_009085/after_0002.png,images/gold_v16_40k_009085/after_0003.png,"(1280, 720)","(1280, 720)",False
266359243ebcff9deb38daa82e108222fbe4b17c20bf12fcf0a2990b8c34dbf0,gold_v16_40k_009102__step_0001,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested interaction state for the next task step.,images/gold_v16_40k_009102/before_0002.png,images/gold_v16_40k_009102/after_0002.png,"(1280, 720)","(1280, 720)",True
72fb3d152a3b8ade9ef541bb3d3f5d26be3ccd83c86c2bf5936199716cefddff,gold_v16_40k_009142__step_0000,interaction_assessment,SELECT,True,False,False,Locate the requested page value for the current page objective.,images/gold_v16_40k_009142/before_0001.png,images/gold_v16_40k_009142/after_0001.png,"(1280, 720)","(1280, 720)",False
f54772ddbc8cbd03b16e7ad77fb2c0b2658ede5fa3627b029087c6b8a3a37cb3,gold_v16_40k_009142__step_0000,recovery_assessment,SELECT,True,False,False,Locate the requested page value for the current page objective.,images/gold_v16_40k_009142/after_0001.png,images/gold_v16_40k_009142/after_0002.png,"(1280, 720)","(1280, 720)",True
4a9e4b47524ee82a448bf30b90a2e3bce30382724a22e105be344047b3030e6f,gold_v16_40k_009213__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested page value for the current page objective.,images/gold_v16_40k_009213/before_0001.png,images/gold_v16_40k_009213/after_0001.png,"(1280, 720)","(1280, 720)",False
34f7663c54725cb52940ce58bd0a4173216ef60b620187ad0ec441bf971d56f9,gold_v16_40k_009213__step_0000,recovery_assessment,SELECT,True,False,False,Look for the requested page value for the current page objective.,images/gold_v16_40k_009213/after_0001.png,images/gold_v16_40k_009213/after_0002.png,"(1280, 720)","(1280, 720)",False
77a6fa84cf976621b6a1947ee5d1eebbf9ecae06e66dea89b5d7422c8d3fd295,gold_v16_40k_009254__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant page content for the current page objective.,images/gold_v16_40k_009254/before_0001.png,images/gold_v16_40k_009254/after_0001.png,"(1280, 720)","(1280, 720)",False
668bf35fc569c165e711e9c6c9061e836876944910320b996ae3f89da07ff940,gold_v16_40k_009254__step_0000,recovery_assessment,CLICK,True,False,False,Locate the relevant page content for the current page objective.,images/gold_v16_40k_009254/after_0001.png,images/gold_v16_40k_009254/after_0002.png,"(1280, 720)","(1280, 720)",True
1d1b90645be8a126d85d7754fb5b5022d148516f68b115856d5c9b484142b244,gold_v16_40k_009303__step_0000,interaction_assessment,TYPE,True,False,False,Look for the requested lookup value for the requested result.,images/gold_v16_40k_009303/before_0001.png,images/gold_v16_40k_009303/after_0001.png,"(1280, 720)","(1280, 720)",False
9266d4fef2648c0b9e30d7e701655d6ae85ff66b5273a53816de99e97a47635d,gold_v16_40k_009360__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the requested page section for the requested result.,images/gold_v16_40k_009360/before_0001.png,images/gold_v16_40k_009360/after_0001.png,"(1280, 720)","(1280, 720)",False
e5ee188d92a30ac9579aab6bbe7da425aec06fcc821b6b97a02b330e6957d5ba,gold_v16_40k_009445__step_0000,interaction_assessment,CLICK,True,False,False,Look for the target web resource for the current page objective.,images/gold_v16_40k_009445/before_0001.png,images/gold_v16_40k_009445/after_0001.png,"(1280, 720)","(1280, 720)",False
feacd939453bbd26d18193494c9a045789e1bb6bd6f908ac2e0a89a0456c4096,gold_v16_40k_009445__step_0000,recovery_assessment,NAVIGATE,True,False,False,Look for the target web resource for the current page objective.,images/gold_v16_40k_009445/after_0001.png,images/gold_v16_40k_009445/after_0002.png,"(1280, 720)","(1280, 720)",False
de126ef2fc5f2b242f065e275af986cabc590005290c32ed314c102c7c02f92b,gold_v16_40k_009626__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the requested page section for the current page objective.,images/gold_v16_40k_009626/before_0001.png,images/gold_v16_40k_009626/after_0001.png,"(1280, 720)","(1280, 720)",False
85ed61c83b06e975534c59796926c2b2b572c08716bd115bae98a1994189dc4a,gold_v16_40k_009626__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the requested page section for the current page objective.,images/gold_v16_40k_009626/after_0001.png,images/gold_v16_40k_009626/after_0002.png,"(1280, 720)","(1280, 720)",True
