row_id,request_key,case_id,phase,action_type,status,syntax,defects,declared_outcome,reason,themes,identical_decoded_pixels,token_count,limit_hit,ended_with_eos,raw_response,source_path,source_sha256
webvoyager_base,fb67559b90eee9151455e533ec788f40fd1cee458bf4fb4b82522aba982bb9ba,gold_v16_40k_000963__step_0000,interaction_assessment,CLICK,abstention,json,,ABSTAIN,"The screenshot shows the Wired website with various articles, but it is unclear which specific information page was targeted or clicked on.",uncertainty_language,False,47,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Wired website with various articles, but it is unclear which specific information page was targeted or clicked on."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/fb67559b90eee9151455e533ec788f40fd1cee458bf4fb4b82522aba982bb9ba.json,056d6a1d1296295c4e5f3b8b9fd2c1997636d139ea0a9d658db37bf4f5599739
webvoyager_base,d67591e63edfbe44e1a8afc0be01dd4289164ba1e26a11995067d3277085a62d,gold_v16_40k_000963__step_0000,recovery_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the Wired website with various sections, but it is unclear if the relevant information page for the task has been found. No specific action or result is evident from the screenshot.",uncertainty_language|specific_action_or_target_mentioned,False,52,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Wired website with various sections, but it is unclear if the relevant information page for the task has been found. No specific action or result is evident from the screenshot.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/d67591e63edfbe44e1a8afc0be01dd4289164ba1e26a11995067d3277085a62d.json,827d9147abc6ecaeb12321dd6076acb4f02f783a2128819daa403914d1a877e7
webvoyager_base,582761458525dfd52c9e2bf16de3ebe0028c58c5622f156aba65e20008c4fb65,gold_v16_40k_001000__step_0000,interaction_assessment,TYPE,abstention,json,,ABSTAIN,"The screenshot shows a webpage with a pop-up message, but there is no clear indication of the requested page value or result. The task description is vague, and the action taken (typing) is not clearly linked to a specific goal.",uncertainty_language,False,70,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows a webpage with a pop-up message, but there is no clear indication of the requested page value or result. The task description is vague, and the action taken (typing) is not clearly linked to a specific goal."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/582761458525dfd52c9e2bf16de3ebe0028c58c5622f156aba65e20008c4fb65.json,da110821413cbde41a5465b23d4707430d9427264a2d68358fb5844a5e1b3b85
webvoyager_base,8a070d7e9ddff28c531244ab4a706e96d3db1e4c21371d2769bf1a332f4ba8c2,gold_v16_40k_001000__step_0000,recovery_assessment,TYPE,abstention,json,,ABSTAIN,The screenshot shows a webpage with no clear indication of the requested page value being located or the result of the action taken.,,True,39,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows a webpage with no clear indication of the requested page value being located or the result of the action taken.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/8a070d7e9ddff28c531244ab4a706e96d3db1e4c21371d2769bf1a332f4ba8c2.json,4b2e1b86ad8ca1a6630dbad5502ea4d0cc319932e732d115ac1969b34997a2a6
webvoyager_base,f8f5fe3d78d9e59daff3356527e659263673e200487d959dc8799b897a36c93e,gold_v16_40k_001059__step_0000,interaction_assessment,TYPE,valid,json,,FAILURE,"The website displayed a cookie consent popup, which needs to be addressed before any further interaction can occur.",,False,43,False,True,"{""outcome_label"": ""FAILURE"", ""reason"": ""The website displayed a cookie consent popup, which needs to be addressed before any further interaction can occur."", ""failure_type_4"": ""PERCEPTION_ERROR""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/f8f5fe3d78d9e59daff3356527e659263673e200487d959dc8799b897a36c93e.json,3ba9d6fc84f92497e9708c38428d587d2114b0d86a9ecf1975084908ac62e6bc
webvoyager_base,8e86fb594e4db427cf852d0f3b4fa738ee73b12fd40897c1477850bad6eb30b6,gold_v16_40k_001059__step_0000,recovery_assessment,TYPE,abstention,json,,ABSTAIN,"The screenshot shows a cookie consent popup, but there is no clear evidence of the requested page value being found or the task being completed.",,False,42,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows a cookie consent popup, but there is no clear evidence of the requested page value being found or the task being completed.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/8e86fb594e4db427cf852d0f3b4fa738ee73b12fd40897c1477850bad6eb30b6.json,6bc3c306dcf8e48f9ac2995cd28582d4177d051c82e7ff633edba99d727e47db
webvoyager_base,1d8d49de64bc919d40cb58dd1f3a6278195558f60165a09b56ff2bf6cb2efea5,gold_v16_40k_001128__step_0001,interaction_assessment,SCROLL,valid,json,,SUCCESS,The page content related to the requested result is visible after scrolling.,,False,34,False,True,"{""outcome_label"": ""SUCCESS"", ""reason"": ""The page content related to the requested result is visible after scrolling."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/1d8d49de64bc919d40cb58dd1f3a6278195558f60165a09b56ff2bf6cb2efea5.json,d701b67ddec83b07e3cc628bc25084323d9342e773f74ab5d9add1d3dd79f598
webvoyager_base,92e3691c43bae6562de3f92d7d07686d0d885ed1da7ba217c3c93ac1d3eb11ac,gold_v16_40k_001145__step_0000,interaction_assessment,CLICK,abstention,json,,ABSTAIN,Insufficient information to determine the outcome,uncertainty_language,False,31,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""Insufficient information to determine the outcome"", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/92e3691c43bae6562de3f92d7d07686d0d885ed1da7ba217c3c93ac1d3eb11ac.json,ffda1b9d5cc2745aa778094fcd29be12924b1a585a5da9c6ba01a8e2c2f5a1c7
webvoyager_base,78385e91cc6d6fa8007318fe0e863a01155936d9e248f4ccd3c5eeb875d21d04,gold_v16_40k_001145__step_0000,recovery_assessment,CLICK,abstention,json,,ABSTAIN,"The screenshot shows a Patreon page, but there is no clear evidence of the specific content or action taken to find the relevant page content.",,False,42,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows a Patreon page, but there is no clear evidence of the specific content or action taken to find the relevant page content.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/78385e91cc6d6fa8007318fe0e863a01155936d9e248f4ccd3c5eeb875d21d04.json,bafcd55f86c258812acdf151377b9db3a87a2561d0fc25c94f3096c050f6cd70
webvoyager_base,6dce7ee53e9a1f728805fbb7abaf34d3012d03b16434512c55f9d0e87f7acab1,gold_v16_40k_001145__step_0002,interaction_assessment,CLICK,abstention,json,,ABSTAIN,Insufficient information to determine the outcome,uncertainty_language,False,31,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""Insufficient information to determine the outcome"", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/6dce7ee53e9a1f728805fbb7abaf34d3012d03b16434512c55f9d0e87f7acab1.json,fee48e543b1861ea37780860de45e5295b7186c0dec31d70276c172ca857f400
webvoyager_base,a8f94cf68440a9868ed8cbcb4965d36bad9d0b4d369ed352dca080b3348e4c08,gold_v16_40k_001155__step_0002,interaction_assessment,SELECT,abstention,json,,ABSTAIN,"The screenshot shows the Amazon homepage with various promotional banners and cookie consent information, but there is no clear indication of a specific page preference being selected or any action taken related to the task instruction.",,False,61,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Amazon homepage with various promotional banners and cookie consent information, but there is no clear indication of a specific page preference being selected or any action taken related to the task instruction."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/a8f94cf68440a9868ed8cbcb4965d36bad9d0b4d369ed352dca080b3348e4c08.json,cb0f0bee06afa2c2cfddde90e2935c09269cc7dff34da601a4b8ab13eb3de7dd
webvoyager_base,850346bf56351e31d66d6f3d19b17f86a30b384c246ee7667c61e463ebb27485,gold_v16_40k_001278__step_0000,interaction_assessment,SCROLL,abstention,json,,ABSTAIN,"The action performed was a scroll, but the task was to look for a specific web resource. There is no evidence of whether the target resource was found.",,False,54,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The action performed was a scroll, but the task was to look for a specific web resource. There is no evidence of whether the target resource was found."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/850346bf56351e31d66d6f3d19b17f86a30b384c246ee7667c61e463ebb27485.json,7a5526defd2c0ea68d29233e4f0d0e9c66d5e98f377478fbc587d069da9b7454
webvoyager_base,e9e6c7bc41db2bc8ea2e80ffea09332efd6844a22d397ae9d0aff6aa2cc39dac,gold_v16_40k_001278__step_0000,recovery_assessment,SCROLL,abstention,json,,ABSTAIN,"The screenshot shows the Wix homepage, but there is no clear evidence of the target web resource being located or interacted with. The task requires looking for a specific resource, which is not evident in the provided screenshot.",,False,59,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Wix homepage, but there is no clear evidence of the target web resource being located or interacted with. The task requires looking for a specific resource, which is not evident in the provided screenshot.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/e9e6c7bc41db2bc8ea2e80ffea09332efd6844a22d397ae9d0aff6aa2cc39dac.json,15d88c1723df373d78375c5e0d914432b5a1869f3d8619f171c32672e7cf603f
webvoyager_base,7975c30e5db224f401db2065bc7037c1a85591f0bc2f7a82d5e537a29901283e,gold_v16_40k_001283__step_0000,interaction_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the Wix website with options to start creating a website, but there is no clear indication of the specific target page state or result achieved.",specific_action_or_target_mentioned,True,54,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Wix website with options to start creating a website, but there is no clear indication of the specific target page state or result achieved."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/7975c30e5db224f401db2065bc7037c1a85591f0bc2f7a82d5e537a29901283e.json,af104e206036fea3b9649dcdeedef88498dba5de4351413355d905394b05bdf3
webvoyager_base,3ef72fbc532135482da6bb7b366b322e11d868251c5b68ebfb279b7b3bfdc17f,gold_v16_40k_001283__step_0000,recovery_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the Wix website homepage, but there is no clear indication of the target page state or result achieved from the executed action. The action type 'PRESS_KEY' with no value specified does not provide enough information to determine the outcome.",uncertainty_language,False,64,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Wix website homepage, but there is no clear indication of the target page state or result achieved from the executed action. The action type 'PRESS_KEY' with no value specified does not provide enough information to determine the outcome.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/3ef72fbc532135482da6bb7b366b322e11d868251c5b68ebfb279b7b3bfdc17f.json,1fc8f3ed1e5ad62943a86ac5c53792fb5939d2b5ffd3f6e5edce09c8e5035269
webvoyager_base,f495b8c5cf8f17484d449002fc60751b6cdc7f9a8144d2356ad41baa5633d2ec,gold_v16_40k_001305__step_0001,interaction_assessment,SELECT,abstention,json,,ABSTAIN,The screenshot and task description do not provide enough information to determine the outcome of the action taken.,,True,42,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot and task description do not provide enough information to determine the outcome of the action taken."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/f495b8c5cf8f17484d449002fc60751b6cdc7f9a8144d2356ad41baa5633d2ec.json,8aad98f38bb01f1b8ef1dc577e95dd3d3b615310c5dcab6df60e3d6b4f23ae0e
webvoyager_base,12cd40d4adf28484ef2bcde1079277fe4e6345fb2e79d73958c2981216769479,gold_v16_40k_001305__step_0001,recovery_assessment,SELECT,abstention,json,,ABSTAIN,The screenshot and task description do not provide enough information to determine the outcome of the action.,,True,33,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot and task description do not provide enough information to determine the outcome of the action.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/12cd40d4adf28484ef2bcde1079277fe4e6345fb2e79d73958c2981216769479.json,0c665343ada13c0961e01dfc277d59cc5d9ac8b398b21c89a14eb277c72bd0e0
webvoyager_base,f397b86be667c496ab38e3d81d79a92d3a14e5a31690a7ecedf9dddcbdc7b9b5,gold_v16_40k_001470__step_0001,interaction_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the Hotjar homepage, but there is no specific section or result requested to verify.",,True,43,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Hotjar homepage, but there is no specific section or result requested to verify."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/f397b86be667c496ab38e3d81d79a92d3a14e5a31690a7ecedf9dddcbdc7b9b5.json,ef551f82050f2e5484aab92bd92668712e963ea589a87625475e9f99bd7e52d6
webvoyager_base,3cf6b9ca41d6b05400f958a5cae42865f49014f98b7209180b8ca400e096db79,gold_v16_40k_001470__step_0001,recovery_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the Hotjar homepage, but there is no specific evidence of the requested page section being located or the result of the action.",,True,43,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Hotjar homepage, but there is no specific evidence of the requested page section being located or the result of the action.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/3cf6b9ca41d6b05400f958a5cae42865f49014f98b7209180b8ca400e096db79.json,50ed02c71487b120ecb83a928d2ccc3f88966bf93cd9d283c034960875d5924c
webvoyager_base,dc809c3175c4ecd7a93f58113da508722dabee17a0cee4d239790e9dd79ac1dc,gold_v16_40k_001568__step_0000,interaction_assessment,TYPE,abstention,json,,ABSTAIN,Insufficient information to determine the outcome.,uncertainty_language,False,31,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""Insufficient information to determine the outcome."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/dc809c3175c4ecd7a93f58113da508722dabee17a0cee4d239790e9dd79ac1dc.json,aae9d2f88370867ce08bdf6b530b464bc0d8c2969555d856775bfcb05a04711b
webvoyager_base,63cd971ef1fce211f13849d3ef328d3903b61433fc39657fce4ab1be0d1e8932,gold_v16_40k_001568__step_0000,recovery_assessment,TYPE,abstention,json,,ABSTAIN,The screenshot shows a search form but does not provide evidence of the target form state or the executed action's outcome.,uncertainty_language,False,38,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows a search form but does not provide evidence of the target form state or the executed action's outcome.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/63cd971ef1fce211f13849d3ef328d3903b61433fc39657fce4ab1be0d1e8932.json,41ec34eeb15815edac4e49bd56d628cec9032ac1c53124f2a748a83c45e7c1ac
webvoyager_base,49f5bb7911baa6575296cb51ae0c414136b15150a0ef3d3bd268f8fc8328440a,gold_v16_40k_001620__step_0002,interaction_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the DreamHost homepage, but there is no clear indication of the target information area for the requested result. The task requires locating specific information, which is not evident in the provided screenshot.",,False,63,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the DreamHost homepage, but there is no clear indication of the target information area for the requested result. The task requires locating specific information, which is not evident in the provided screenshot."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/49f5bb7911baa6575296cb51ae0c414136b15150a0ef3d3bd268f8fc8328440a.json,381526ae073ce2846b7183fb09563c5895137ac89d915eadd8c63e9c6e8e2aac
webvoyager_base,cc746ff3a969c36b8c90433009ecc6a8c2be6de09df40e74155a8e8e10ce2aeb,gold_v16_40k_001674__step_0000,interaction_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the homepage of Imgur with no specific search state or result visible. The task description is unclear, making it difficult to determine if the action aligns with the instruction.",uncertainty_language,False,60,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the homepage of Imgur with no specific search state or result visible. The task description is unclear, making it difficult to determine if the action aligns with the instruction."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/cc746ff3a969c36b8c90433009ecc6a8c2be6de09df40e74155a8e8e10ce2aeb.json,16295aba22b4884d63929e4a75de06feeda320d777048cbde7e60fd186ce7619
webvoyager_base,023f36238392906c4cd446ed4ae2d5aaceab07cf2637051fb85988f2262741fd,gold_v16_40k_001674__step_0000,recovery_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshots show a transition on the Imgur website, but the specific search state or result requested is not clearly visible or identifiable from the provided images.",uncertainty_language,False,45,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshots show a transition on the Imgur website, but the specific search state or result requested is not clearly visible or identifiable from the provided images.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/023f36238392906c4cd446ed4ae2d5aaceab07cf2637051fb85988f2262741fd.json,87e01cf53cc4edea7147ed3f5247bc0148220a484cd3f2dbd438106eba9b02a7
webvoyager_base,1b93a2bc97390c5251e09e2329e287e63966aaa2cf234470f501d2bfe0222c01,gold_v16_40k_001738__step_0000,interaction_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the Independent website, but the executed action is to navigate without specifying a target. There is no evidence of locating a specific site resource.",,False,53,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Independent website, but the executed action is to navigate without specifying a target. There is no evidence of locating a specific site resource."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/1b93a2bc97390c5251e09e2329e287e63966aaa2cf234470f501d2bfe0222c01.json,8d13f27bebb9923fbaa7a79b57b3396d6fa9832539dc89730d6a403e53e31537
webvoyager_base,094c784d8692de96ce021a9502c544e8ae9ebbb7fea89873830b6958ba101b5a,gold_v16_40k_001738__step_0000,recovery_assessment,NAVIGATE,valid,json,,SUCCESS,"The screenshot shows the Independent website with various sections and content, indicating that the site resource has been located.",,False,34,False,True,"{""outcome_label"": ""SUCCESS"", ""reason"": ""The screenshot shows the Independent website with various sections and content, indicating that the site resource has been located.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/094c784d8692de96ce021a9502c544e8ae9ebbb7fea89873830b6958ba101b5a.json,7d48957ab625e1b67c9599b28439df8626962d0e60fc804c04c2ee1cbc604fbd
webvoyager_base,1f71c6bec8265fc357566b27db22b93cffbf33244cdba53951c0a2594ba71117,gold_v16_40k_001905__step_0001,interaction_assessment,SELECT,abstention,json,,ABSTAIN,Insufficient information to determine the outcome,uncertainty_language,False,31,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""Insufficient information to determine the outcome"", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/1f71c6bec8265fc357566b27db22b93cffbf33244cdba53951c0a2594ba71117.json,c290491083484c6bd0bdd298a268fe0ede9d21197f0bf6af294c9ccac17d148b
webvoyager_base,ecee896901318f2e05e6667e2956ab3f46af58d0b2abcefe996ec3121fffa472,gold_v16_40k_001905__step_0001,recovery_assessment,SELECT,abstention,json,,ABSTAIN,"The screenshots show different sections of the Box website, but there is no clear evidence of the requested interaction state or result. The task description and action type do not provide enough information to determine the outcome.",,False,55,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshots show different sections of the Box website, but there is no clear evidence of the requested interaction state or result. The task description and action type do not provide enough information to determine the outcome.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/ecee896901318f2e05e6667e2956ab3f46af58d0b2abcefe996ec3121fffa472.json,b716a7310a30a2c5029421573f29683f16342da12a3c839e3de6d00fe292c12d
webvoyager_base,c2ec56a4168a82c683c3ff87d77ba4d410f5cb35a345184439cac6fd9f1f1b27,gold_v16_40k_002041__step_0000,interaction_assessment,CLICK,abstention,json,,ABSTAIN,"The screenshot shows the ESET homepage, but there is no clear evidence of the specific reference material being located or the result of the action taken.",,False,52,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the ESET homepage, but there is no clear evidence of the specific reference material being located or the result of the action taken."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/c2ec56a4168a82c683c3ff87d77ba4d410f5cb35a345184439cac6fd9f1f1b27.json,70b061ed1a98ce2caa30c19a42ec24b0f98aae0c423b7b91cc4a9e5d7850e0af
webvoyager_base,c1a6018dd61359ea8b0b8908f298697f6aedd3fb345262fbbd08ddff829506df,gold_v16_40k_002050__step_0001,interaction_assessment,TYPE,abstention,json,,ABSTAIN,No observable change or action completion in the screenshots provided.,no_change_language,True,34,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""No observable change or action completion in the screenshots provided."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/c1a6018dd61359ea8b0b8908f298697f6aedd3fb345262fbbd08ddff829506df.json,c78db049c1bfc45273ab669998150e6fa73553cec96b0ec0423e7f77ffd455bb
webvoyager_base,15094e2d57a934b0d3bd8eb2af7671baecbe5d11c8f9a0a7667454dd2482545e,gold_v16_40k_002050__step_0001,recovery_assessment,TYPE,abstention,json,,ABSTAIN,"The screenshot shows the Itch.io homepage with various game options, but there is no clear indication of the requested page value being found or any specific action taken based on the task description.",specific_action_or_target_mentioned,True,52,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Itch.io homepage with various game options, but there is no clear indication of the requested page value being found or any specific action taken based on the task description.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/15094e2d57a934b0d3bd8eb2af7671baecbe5d11c8f9a0a7667454dd2482545e.json,6df9ae5e8fc4ee8914e98f8be2e14e948339a7d7de470699c099f9da517c1922
webvoyager_base,cbf508a0d0814e728dcb3e085bbc190d39ddbe9adf228af8042f97db45524059,gold_v16_40k_002055__step_0002,interaction_assessment,SELECT,valid,json,,FAILURE,"The action type 'SELECT' with a null value does not align with the task of looking for a requested page value, indicating an action mismatch.",,True,52,False,True,"{""outcome_label"": ""FAILURE"", ""reason"": ""The action type 'SELECT' with a null value does not align with the task of looking for a requested page value, indicating an action mismatch."", ""failure_type_4"": ""ACTION_MISMATCH""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/cbf508a0d0814e728dcb3e085bbc190d39ddbe9adf228af8042f97db45524059.json,9f1a05871b560c26f81aefc33aae9835d0576f3e557bab03764ccbac4ce4a8ff
webvoyager_base,76f74247148e252bbf675056a0589b30e43bb45396bbfd3d848fee08ccfe062a,gold_v16_40k_002183__step_0000,interaction_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the Harvard Business Review website, but there is no clear evidence of the specific page preference being identified or the action taken.",,True,50,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Harvard Business Review website, but there is no clear evidence of the specific page preference being identified or the action taken."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/76f74247148e252bbf675056a0589b30e43bb45396bbfd3d848fee08ccfe062a.json,dea40c234001f4d940a4f19bc76fca7ad51599c18331e4b809399a598568e979
webvoyager_base,b2668f69ef69001ca8d903a9cfd1e5aaf8c8a7cd1a347072dc34749d0d088805,gold_v16_40k_002183__step_0000,recovery_assessment,PRESS_KEY,abstention,json,,ABSTAIN,The screenshot and task description do not provide enough information to determine the outcome of the action.,,False,33,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot and task description do not provide enough information to determine the outcome of the action.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/b2668f69ef69001ca8d903a9cfd1e5aaf8c8a7cd1a347072dc34749d0d088805.json,77c4e5a8c71fbf6b024b49e57ad591b8aecc1172f9729e18a7054cec98ffda19
webvoyager_base,7b2b2157f4d5b23ff6331131da9a67190ef61d176ab45c67c56fcbd2128003d9,gold_v16_40k_002215__step_0001,interaction_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the Gumgum website, but there is no clear indication of the target page state or the specific action taken. The task description is vague, and the executed action (pressing a key) is not detailed enough to assess success or failure.",specific_action_or_target_mentioned,True,75,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Gumgum website, but there is no clear indication of the target page state or the specific action taken. The task description is vague, and the executed action (pressing a key) is not detailed enough to assess success or failure."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/7b2b2157f4d5b23ff6331131da9a67190ef61d176ab45c67c56fcbd2128003d9.json,631c76a7c39e12d1548b376d506baabdc9fa8fbc7a34526f615cda2dad678029
webvoyager_base,6362b2bebc69f7f6908cebe240f4478e5e41eb13c25e1f0e7893b26587a6d58e,gold_v16_40k_002215__step_0001,recovery_assessment,PRESS_KEY,abstention,json,,ABSTAIN,"The screenshot shows the Gumgum website, but there is no clear indication of the target page state or specific action taken. The task requires locating a target page state, which is not evident from the provided information.",specific_action_or_target_mentioned,True,58,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Gumgum website, but there is no clear indication of the target page state or specific action taken. The task requires locating a target page state, which is not evident from the provided information.""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/6362b2bebc69f7f6908cebe240f4478e5e41eb13c25e1f0e7893b26587a6d58e.json,b67ec52985897d6c78ccd2c4a163d84b0813b90a4bb4020ae1747fc70c2ed0bb
webvoyager_base,9c52bf9e9462945ac431e056d4634f041a135ff47baf77cfe37a41f0ceecb2f5,gold_v16_40k_002220__step_0001,interaction_assessment,NAVIGATE,abstention,json,,ABSTAIN,"The screenshot shows the Harvard Business Review website, but the executed action does not provide enough information to determine if the target web resource was located.",uncertainty_language,False,51,False,True,"{""outcome_label"": ""ABSTAIN"", ""reason"": ""The screenshot shows the Harvard Business Review website, but the executed action does not provide enough information to determine if the target web resource was located."", ""failure_type_4"": ""NONE""}",.task1-assets/runs/task1-internvl-dual-v2/pilot-reviewed-20260916/webvoyager_base/9c52bf9e9462945ac431e056d4634f041a135ff47baf77cfe37a41f0ceecb2f5.json,e17b07d2b50fa03c38da796ab97a8c5bcf43fdc7081639195b3c58ea0bca822b
